id,web_url,pub_date,document_type,headline,snippet,word_count,president,headline_length,snippet_length,set,coder_A,coder_B,sentiment_A,sentiment_B,agreement,sentiment_agreement
5592,https://www.nytimes.com/2017/08/15/us/politics/trump-alt-left-fact-check.html,2017-08-15,article,"Trump Asks, ‘What About the Alt-Left?’ Here’s an Answer","In remarks about Charlottesville, President Trump falsely equated “alt-left” violence with the killing of Heather D. Heyer.",803,Donald Trump,55,123.0,16,I. N.,G. G.,negative,negative,1,negative
2274,https://www.nytimes.com/interactive/2017/01/25/us/politics/document-Trump-draft-executive-order-on-detention-and.html,2017-01-25,multimedia,Trump’s Draft Executive Order on Detention and Interrogation,"The Trump administration has developed this draft executive order that would roll back a series of restrictions that President Obama imposed on the handling of detainees captured in the war against Al Qaeda, including lifting a ban on CIA prisons ...",0,Donald Trump,60,250.0,16,I. N.,G. G.,negative,negative,1,negative
1922,https://www.nytimes.com/2021/11/03/us/politics/rescind-medals-wounded-knee-massacre.html,2021-11-03,article,Lawmakers Ask Biden to Rescind Medals for Wounded Knee Massacre,Seventeen members of Congress said they believed it was within President Biden’s authority to revoke Medals of Honor “when appropriate.”,544,Joe Biden,63,136.0,16,I. N.,G. G.,neutral,negative,0,
5619,https://www.nytimes.com/2017/08/16/us/politics/trump-jewish-neo-nazi-jared-kushner-ivanka.html,2017-08-16,article,Jewish Trump Staff Silent on His Defense of Rally With Anti-Semitic Marchers,"Gary D. Cohn, Steven Mnuchin and Jared Kushner have not commented publicly, though Mr. Cohn was described by those close to him as disgusted with the remarks.",680,Donald Trump,76,158.0,17,M. C.,G. G.,negative,negative,1,negative
3423,https://www.nytimes.com/2017/03/15/us/politics/trump-budget-military-analysis.html,2017-03-16,article,"In Trump Budget, More for Military, as His Supporters May Lose Out",The budget proposal represents the most dramatic shift in how national resources are divvied up of any presidential spending plan since Ronald Reagan.,1087,Donald Trump,66,150.0,17,M. C.,G. G.,negative,negative,1,negative
2951,https://www.nytimes.com/2017/02/17/us/politics/trump-program-eliminations-white-house-budget-office.html,2017-02-18,article,Popular Domestic Programs Face Ax Under First Trump Budget,"The Corporation for Public Broadcasting, AmeriCorps and the National Endowments for the Arts and the Humanities could be eliminated.",1263,Donald Trump,58,132.0,17,M. C.,G. G.,negative,negative,1,negative
5207,https://www.nytimes.com/2017/07/18/us/politics/trump-health-care-congress-collapse.html,2017-07-18,article,"Trump, Tweeting About Health Care, Says, ‘We Will Return’","The morning after Senate Republicans’ hopes for a health care bill died, President Trump restated his strategy to let the Affordable Care Act “fail.”",166,Donald Trump,57,149.0,17,M. C.,G. G.,negative,negative,1,negative
765,https://www.nytimes.com/2021/04/20/us/politics/biden-harris-chauvin-verdict-transcript.html,2021-04-21,article,Biden and Harris on the Chauvin Trial Verdict,The president and the vice president addressed the nation on Tuesday evening.,1679,Joe Biden,45,77.0,17,M. C.,G. G.,neutral,neutral,1,neutral
3880,https://www.nytimes.com/2017/04/14/upshot/explaining-the-health-payments-that-trump-is-threatening-to-end.html,2017-04-14,article,Explaining the Health Payments That Trump Has Called ‘Ransom Money’,"Cost-sharing reductions could make or break the Obamacare markets, and President Trump is talking about them as a possible bargaining chip.",951,Donald Trump,67,139.0,17,M. C.,G. G.,negative,negative,1,negative
4828,https://www.nytimes.com/2017/06/13/world/asia/trump-russia-sanctions-veto.html,2017-06-14,article,"Congress Set to Prod Trump, Who Denies Russia Meddled, to Punish Moscow","The president faces a looming decision on whether to veto bipartisan sanctions, partly for election interference that he says is a fiction created by Democrats.",1173,Donald Trump,71,160.0,17,M. C.,G. G.,negative,neutral,0,
3075,https://www.nytimes.com/video/us/politics/100000004951486/president-trump-cpac.html,2017-02-24,multimedia,Full Speech: President Trump at CPAC,President Trump spoke at the Conservative Political Action Conference.,0,Donald Trump,36,70.0,17,M. C.,G. G.,neutral,neutral,1,neutral
3071,https://www.nytimes.com/2017/02/24/briefing/donald-trump-gavin-grimm-oscars.html,2017-02-24,article,"Donald Trump, Gavin Grimm, Oscars: Your Friday Briefing",Here’s what you need to know to start your day.,1100,Donald Trump,55,47.0,17,M. C.,G. G.,neutral,neutral,1,neutral
6580,https://www.nytimes.com/2017/11/07/us/politics/frank-lobiondo-ted-poe-retire.html,2017-11-08,article,"Two House Republicans to Retire, Continuing an Exodus Under Trump","Frank A. LoBiondo of New Jersey and Ted Poe of Texas, who have served in Congress for years, said they would not seek re-election next year.",464,Donald Trump,65,140.0,17,M. C.,G. G.,neutral,neutral,1,neutral
3717,https://www.nytimes.com/2017/04/04/magazine/cnn-had-a-problem-donald-trump-solved-it.html,2017-04-04,article,CNN Had a Problem. Donald Trump Solved It.,Inside the strange symbiosis between Jeff Zucker and the president he helped create.,7255,Donald Trump,42,84.0,17,M. C.,G. G.,negative,positive,0,
4876,https://www.nytimes.com/2017/06/18/world/asia/us-troops-afghanistan-trump.html,2017-06-18,article,"As U.S. Adds Troops in Afghanistan, Trump’s Strategy Remains Undefined","Military experts say that in outsourcing decisions on troop levels to the Pentagon, the president has abdicated his duty to defend troop deployments.",1588,Donald Trump,70,149.0,17,M. C.,G. G.,negative,negative,1,negative
6685,https://www.nytimes.com/2017/11/16/opinion/moore-trump-religious-right.html,2017-11-16,article,"Moore, Trump and the Right’s New Religion",I no longer see Christ in American conservatism.,1032,Donald Trump,41,48.0,17,M. C.,G. G.,negative,neutral,0,
4,https://www.nytimes.com/2021/01/20/us/politics/peter-robb-nlrb-fired.html,2021-01-21,article,The Biden administration fired a Trump labor appointee.,"Peter B. Robb, the general counsel of the National Labor Relations Board, was deeply unpopular with prominent labor unions.",201,Joe Biden,55,123.0,17,M. C.,G. G.,positive,positive,1,positive
4222,https://www.nytimes.com/2017/05/07/business/trump-kushner-china-investors-visas.html,2017-05-07,article,Trump Looms as Kushner Companies Courts Investors in China,"A day after wooing wealthy Chinese in Beijing, Jared Kushner’s family firm offered attendees in Shanghai a path toward living in the U.S. in exchange for investments.",1116,Donald Trump,58,166.0,17,M. C.,G. G.,neutral,neutral,1,neutral
5520,https://www.nytimes.com/2017/08/11/briefing/north-korea-donald-trump-google.html,2017-08-11,article,"North Korea, Donald Trump, Google: Your Friday Briefing",Here’s what you need to know to start your day.,1045,Donald Trump,55,47.0,17,M. C.,G. G.,neutral,neutral,1,neutral
138,https://www.nytimes.com/2021/01/29/upshot/biden-economic-stimulus.html,2021-01-29,article,Biden Wants the Biggest Stimulus in Modern History. Is It Too Big?,Supporters of a ‘hot’ economy see a chance to correct the mistakes of the last recession. Others see danger.,1426,Joe Biden,66,108.0,17,M. C.,G. G.,neutral,neutral,1,neutral
815,https://www.nytimes.com/video/us/politics/100000007733061/biden-masks-cdc-rule.html,2021-04-27,multimedia,Biden Speaks Following C.D.C. Easing Mask Guidelines,President Biden spoke on Tuesday about the Centers for Disease Control and Prevention’s new guidance about when masks should be worn outdoors.,0,Joe Biden,52,142.0,17,M. C.,G. G.,positive,neutral,0,
5198,https://www.nytimes.com/2017/07/17/us/politics/trump-russia-meeting-twitter.html,2017-07-17,article,Trump Tweets ‘That’s Politics!’ About Son’s Meeting With Russian Lawyer,"In the president’s newest tweet about his eldest son’s meeting, he described the gathering as routine and something almost anyone in politics would have wanted to attend.",519,Donald Trump,71,170.0,17,M. C.,G. G.,neutral,neutral,1,neutral
5703,https://www.nytimes.com/2017/08/21/business/dealbook/even-business-leaders-who-abandoned-trumps-councils-may-not-stray-far.html,2017-08-22,article,Even Business Leaders Who Abandoned Trump’s Councils May Not Stray Far,"Despite their symbolic moves, many C.E.O.s will continue to advocate positions in person and through lobbyists, while people in Mr. Trump’s inner circle face a harder decision.",968,Donald Trump,70,176.0,17,M. C.,G. G.,negative,neutral,0,
341,https://www.nytimes.com/video/us/politics/100000007626890/biden-houston-winter-storm.html,2021-02-26,multimedia,Biden Tours Texas Emergency Aid Centers After Winter Storms,"President Biden spent the day in Houston touring a local food bank and other areas hit by recent snowstorms. Storm damage is expected to total $20 billion, according to the Insurance Council of Texas.",0,Joe Biden,59,200.0,17,M. C.,G. G.,positive,negative,0,
6121,https://www.nytimes.com/2017/09/28/opinion/trump-cabinet-price-mnuchin.html,2017-09-28,article,Trump’s Worst: An Update,His cabinet’s behavior has us wondering again who should be the first to go.,856,Donald Trump,24,76.0,17,M. C.,G. G.,negative,negative,1,negative
976,https://www.nytimes.com/2021/05/17/world/asia/biden-israel-gaza.html,2021-05-17,article,"Biden Supports Israel-Gaza Cease-Fire, as Fighting Rages Into Second Week","Mr. Biden’s language was carefully couched, reflecting continued reticence to criticize Israel despite rising international condemnation.",1662,Joe Biden,73,137.0,17,M. C.,G. G.,positive,positive,1,positive
1961,https://www.nytimes.com/2021/11/12/us/politics/court-vaccine-mandate.html,2021-11-13,article,Appeals Court Extends Block on Biden’s Vaccine Mandate for Employers,A three-judge panel of the U.S. Court of Appeals for the Fifth Circuit held that challengers were likely to succeed in their claim that the mandate was an unlawful overreach.,831,Joe Biden,68,174.0,17,M. C.,G. G.,negative,neutral,0,
1048,https://www.nytimes.com/video/us/politics/100000007786168/biden-coronavirus-report-origin-china.html,2021-05-27,multimedia,Biden Confirms He Will Release Report on Coronavirus Origins,"President Biden spoke with reporters on Thursday, and confirmed he would release an intelligence report on the origins of the coronavirus pandemic.",0,Joe Biden,60,147.0,17,M. C.,G. G.,positive,neutral,0,
3046,https://www.nytimes.com/2017/02/23/opinion/president-trump-takes-aim-at-the-environment.html,2017-02-23,article,President Trump Takes Aim at the Environment,"Invoking a false argument about saving “many thousands” of jobs, the president has again retreated from responsibility.",589,Donald Trump,44,119.0,17,M. C.,G. G.,negative,negative,1,negative
6536,https://www.nytimes.com/2017/11/03/opinion/sunday/trump-republican-primary-challenger-2020.html,2017-11-03,article,Can Republicans Escape Trump in 2020?,"His unpopularity is stark, but not among his party’s voters.",1436,Donald Trump,37,60.0,17,M. C.,G. G.,negative,negative,1,negative
6563,https://www.nytimes.com/2017/11/06/opinion/gillespie-republicans-virginia-election.html,2017-11-07,article,"Trump, Gillespie and the Same Old Party",Trumpism has taken over the G.O.P. because the party was mostly there already.,866,Donald Trump,39,78.0,17,M. C.,G. G.,negative,negative,1,negative
5414,https://www.nytimes.com/2017/08/02/us/politics/trump-signing-statement-russia-sanctions.html,2017-08-03,article,"Trump’s Signing Statement on the Russia Sanctions Bill, Explained",Trump issued a signing statement challenging parts of the Russia sanctions bill. What does that mean?,827,Donald Trump,65,101.0,17,M. C.,G. G.,neutral,negative,0,
1587,https://www.nytimes.com/2021/09/03/world/president-biden-pledges-investment-in-vaccine-components-but-will-that-help-the-world.html,2021-09-03,article,"President Biden pledges investment in vaccine components, but will that help the world?",,499,Joe Biden,87,,17,M. C.,G. G.,neutral,positive,0,
4361,https://www.nytimes.com/2017/05/16/opinion/trump-impeachment-classified-information.html,2017-05-16,article,Did Donald Trump Violate His Oath of Office?,"He may not have broken the law by releasing classified information to Russia, but he isn’t protecting and defending the Constitution, either.",1080,Donald Trump,44,141.0,17,M. C.,G. G.,negative,negative,1,negative
1117,https://www.nytimes.com/2021/06/10/world/europe/biden-vaccine-500-million.html,2021-06-10,article,"Addressing the global vaccine shortage, Biden cites ‘our humanitarian obligation, to save as many lives as we can.’","“When we see people hurting and suffering anywhere around the world, we seek to help any way we can,” Mr. Biden said in a speech in England, ahead of the meeting of the Group of 7 wealthy democracies.",540,Joe Biden,115,200.0,17,M. C.,G. G.,positive,positive,1,positive
6612,https://www.nytimes.com/2017/11/09/technology/justice-department-antitrust.html,2017-11-10,article,AT&T Deal Puts Trump’s Antitrust Cop at Center of a Political Storm,"Makan Delrahim, who leads the antitrust division at the Justice Department, has thrown a surprising twist into a blockbuster bid for Time Warner.",1304,Donald Trump,67,145.0,17,M. C.,G. G.,negative,negative,1,negative
